INT	STRING	INT	INT	INT	FLOAT	INT	INT	INT	INT	STRING	STRING	INT	INT	INT	INT	INT	INT	INT
113002	Mastery 2H Weapon 2 Stun	0	0	0	0	1500	6	0	0	60005	Mastery 2H Weapon 2 Stun	300	0	0	0	-1	0	0
113003	Mastery 2H Weapon 3 Stun	0	0	0	0	1500	9	0	0	60005	Mastery 2H Weapon 3 Stun	300	0	0	0	-1	0	0
113004	Mastery 2H Weapon 4 Stun	0	0	0	0	1500	12	0	0	60005	Mastery 2H Weapon 4 Stun	300	0	0	0	-1	0	0
113005	Mastery 2H Weapon 5 Stun	0	0	0	0	1500	15	0	0	60005	Mastery 2H Weapon 5 Stun	300	0	0	0	-1	0	0
113006	Mastery 2H Weapon 6 Stun	0	0	0	0	1500	18	0	0	60005	Mastery 2H Weapon 6 Stun	300	0	0	0	-1	0	0
113007	Mastery 2H Weapon 7 Stun	0	0	0	0	1500	21	0	0	60005	Mastery 2H Weapon 7 Stun	300	0	0	0	-1	0	0
113008	Mastery 2H Weapon 8 Stun	0	0	0	0	1500	24	0	0	60005	Mastery 2H Weapon 8 Stun	300	0	0	0	-1	0	0
113009	Mastery 2H Weapon 9 Stun	0	0	0	0	1500	27	0	0	60005	Mastery 2H Weapon 9 Stun	300	0	0	0	-1	0	0
113010	Mastery 2H Weapon 10 Stun	0	0	0	0	1500	30	0	0	60005	Mastery 2H Weapon 10 Stun	300	0	0	0	-1	0	0
110101	Noob Low health HP regen trigger	3	0	2	0	-1	100	0	0	110101	You're new so when health is low, HP regen is boosted.	0	0	0	0	-1	0	-1
110102	Beginner's Luck	3	0	2	0	5000	100	0	0	110102	You're new so when health is low, HP regen is boosted.	0	0	0	0	-1	0	-1
110201	Fast Learner	3	0	2	0	-1	100	0	0	110201	Get off to a great start with extra XP!	0	0	0	0	-1	0	-1
